tr2000gj,tr2000ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300330030801,53033030801,G5300330030901,53033030901,0.0052369089,0,0,0,0,0,0,0
G5300330030802,53033030802,G5300330030802,53033030802,1,1,1,1,1,1,1,1
G5300330030901,53033030901,G5300330030901,53033030901,1,1,1,1,1,1,1,1
G5300330030902,53033030902,G5300330030801,53033030801,0.0063507979,0.0887981079,0.0924031008,0.0814144737,0.1072480849,0.1178451178,0.0043572985,0.2284980745
G5300330030902,53033030902,G5300330030902,53033030902,0.9936492021,0.9112018921,0.9075968992,0.9185855263,0.8927519151,0.8821548822,0.9956427015,0.7715019255
G5300330031000,53033031000,G5300330031000,53033031000,1,1,1,1,1,1,1,1
G5300330031100,53033031100,G5300330031100,53033031100,1,1,1,1,1,1,1,1
G5300330031202,53033031202,G5300330031202,53033031202,0.999999865,0.9999999603,0.999999943,0.9999999256,0.999999939,0.9999999404,0.9999999257,1
G5300330031202,53033031202,G5300330031301,53033031301,0.000000135,0.0000000397,0.000000057,0.0000000744,0.000000061,0.0000000596,0.0000000743,0
G5300330031204,53033031204,G5300330031204,53033031204,1,1,1,1,1,1,1,1
G5300330031205,53033031205,G5300330031205,53033031205,1,1,1,1,1,1,1,1
G5300330031206,53033031206,G5300330031206,53033031206,1,1,1,1,1,1,1,1
G5300330031301,53033031301,G5300330031301,53033031301,1,1,1,1,1,1,1,1
G5300330031302,53033031302,G5300330031302,53033031302,1,1,1,1,1,1,1,1
G5300330031400,53033031400,G5300330031400,53033031400,1,1,1,1,1,1,1,1
G5300330031501,53033031501,G5300330031501,53033031501,1,1,1,1,1,1,1,1
G5300330031502,53033031502,G5300330031502,53033031502,1,1,1,1,1,1,1,1
G5300330031601,53033031601,G5300330031601,53033031601,1,1,1,1,1,1,1,1
G5300330031602,53033031602,G5300330031604,53033031604,0.212568542,0.4484062669,0.4196428571,0.43557511,0.4218666667,0.4102827763,0.4336231884,0.2866666667
G5300330031602,53033031602,G5300330031605,53033031605,0.787431458,0.5515937331,0.5803571429,0.56442489,0.5781333333,0.5897172237,0.5663768116,0.7133333333
G5300330031603,53033031603,G5300330031603,53033031603,1,1,1,1,1,1,1,1
G5300330031702,53033031702,G5300330031705,53033031705,0.5477034796,0.3730775329,0.3764347622,0.3759442185,0.3766683144,0.3746355685,0.3789126853,0.3564356436
G5300330031702,53033031702,G5300330031706,53033031706,0.4522965204,0.6269224671,0.6235652378,0.6240557815,0.6233316856,0.6253644315,0.6210873147,0.6435643564
G5300330031703,53033031703,G5300330031703,53033031703,1,1,1,1,1,1,1,1
G5300330031704,53033031704,G5300330031704,53033031704,1,1,1,1,1,1,1,1
G5300330031800,53033031800,G5300330031800,53033031800,1,1,1,1,1,1,1,1
G5300330031903,53033031903,G5300330031903,53033031903,1,1,1,1,1,1,1,1
G5300330031904,53033031904,G5300330031904,53033031904,1,1,1,1,1,1,1,1
G5300330031906,53033031906,G5300330031906,53033031906,0.9999944558,0.9999874108,0.999988878,0.9999873839,0.9999892874,0.9999891743,0.9999888938,0.9999947174
G5300330031906,53033031906,G5300330031907,53033031907,0.0000055442,0.0000125892,0.000011122,0.0000126161,0.0000107126,0.0000108257,0.0000111062,0.0000052826
G5300330031907,53033031907,G5300330031907,53033031907,1,1,1,1,1,1,1,1
G5300330031908,53033031908,G5300330031908,53033031908,1,1,1,1,1,1,1,1
G5300330031909,53033031909,G5300330031909,53033031909,1,1,1,1,1,1,1,1
G5300330032002,53033032002,G5300330032002,53033032002,1,1,1,1,1,1,1,1
G5300330032003,53033032003,G5300330032003,53033032003,1,1,1,1,1,1,1,1
G5300330032005,53033032005,G5300330032005,53033032005,1,1,1,1,1,1,1,1
G5300330032006,53033032006,G5300330032006,53033032006,1,1,1,1,1,1,1,1
G5300330032007,53033032007,G5300330032007,53033032007,0.9998478376,0.9991576406,0.9990997698,0.9989995383,0.9991712401,0.9991939557,0.9989415684,0.9999637434
G5300330032007,53033032007,G5300330032008,53033032008,0.0001521624,0.0008423594,0.0009002302,0.0010004617,0.0008287599,0.0008060443,0.0010584316,0.0000362566
G5300330032008,53033032008,G5300330032008,53033032008,1,1,1,1,1,1,1,1
G5300330032009,53033032009,G5300330032003,53033032003,0.0022522023,0,0,0,0,0,0,0
G5300330032009,53033032009,G5300330032010,53033032010,0.5876887492,0.5771543544,0.5695168184,0.5675996513,0.5793380971,0.5816010987,0.5456370068,0.7938931298
G5300330032009,53033032009,G5300330032011,53033032011,0.4100590485,0.4228456456,0.4304831816,0.4324003487,0.4206619029,0.4183989013,0.4543629932,0.2061068702
G5300330032102,53033032102,G5300330032102,53033032102,1,1,1,1,1,1,1,1
G5300330032103,53033032103,G5300330032103,53033032103,1,1,1,1,1,1,1,1
G5300330032104,53033032104,G5300330032104,53033032104,1,1,1,1,1,1,1,1
G5300330032203,53033032203,G5300330032203,53033032203,1,1,1,1,1,1,1,1
G5300330032207,53033032207,G5300330032207,53033032207,1,1,1,1,1,1,1,1
G5300330032208,53033032208,G5300330032208,53033032208,1,1,1,1,1,1,1,1
G5300330032209,53033032209,G5300330032213,53033032213,0.1541451407,0.4517502059,0.4378412651,0.4464940193,0.4364904504,0.4140892888,0.4389178838,0.3705263595
G5300330032209,53033032209,G5300330032214,53033032214,0.2490053425,0.4023521259,0.4194386768,0.4144317157,0.4224197307,0.4325100321,0.4260381067,0.3240924665
G5300330032209,53033032209,G5300330032215,53033032215,0.5964314941,0.1445465569,0.1413154572,0.1377046263,0.139654824,0.1519267847,0.1336109994,0.3038922451
G5300330032209,53033032209,G5300330032318,53033032318,0.0004180227,0.0013511113,0.0014046009,0.0013696387,0.0014349948,0.0014738945,0.0014330101,0.0014889288
G5300330032210,53033032210,G5300330032210,53033032210,1,1,1,1,1,1,1,1
G5300330032211,53033032211,G5300330032211,53033032211,1,1,1,1,1,1,1,1
G5300330032212,53033032212,G5300330032212,53033032212,1,1,1,1,1,1,1,1
G5300330032307,53033032307,G5300330032307,53033032307,0.9997136124,0.9999619317,0.9999608195,0.9999601346,0.9999646746,0.9999651578,0.9999625595,0.9999997535
G5300330032307,53033032307,G5300610051912,53061051912,0.0002863876,0.0000380683,0.0000391805,0.0000398654,0.0000353254,0.0000348422,0.0000374405,0.0000002465
G5300330032309,53033032309,G5300330032309,53033032309,0.9999059124,0.9999919728,0.99999427,0.9999899477,0.9999950895,0.9999954366,0.9999838977,0.9999994991
G5300330032309,53033032309,G5300330032321,53033032321,0.0000940876,0.0000080272,0.00000573,0.0000100523,0.0000049105,0.0000045634,0.0000161023,0.0000005009
G5300330032311,53033032311,G5300330032311,53033032311,1,1,1,1,1,1,1,1
G5300330032312,53033032312,G5300330032326,53033032326,0.3934221394,0.7252284261,0.7206292106,0.7214479487,0.7258245171,0.7235026448,0.728233917,0.6875
G5300330032312,53033032312,G5300330032327,53033032327,0.6065778606,0.2747715739,0.2793707894,0.2785520513,0.2741754829,0.2764973552,0.271766083,0.3125
G5300330032313,53033032313,G5300330022802,53033022802,0.0012969434,0,0,0,0,0,0,0
G5300330032313,53033032313,G5300330032309,53033032309,0.0000048055,0,0,0,0,0,0,0
G5300330032313,53033032313,G5300330032313,53033032313,0.9986982512,1,1,1,1,1,1,1
G5300330032314,53033032314,G5300330032328,53033032328,0.4679511274,0.7397496763,0.7398615232,0.7414330218,0.7455954898,0.7465469613,0.7385524372,0.8923076923
G5300330032314,53033032314,G5300330032329,53033032329,0.5320488726,0.2602503237,0.2601384768,0.2585669782,0.2544045102,0.2534530387,0.2614475628,0.1076923077
G5300330032315,53033032315,G5300330032315,53033032315,1,1,1,1,1,1,1,1
G5300330032316,53033032316,G5300330032316,53033032316,1,1,1,1,1,1,1,1
G5300330032317,53033032317,G5300330032317,53033032317,1,1,1,1,1,1,1,1
G5300330032318,53033032318,G5300330032318,53033032318,1,1,1,1,1,1,1,1
G5300330032319,53033032319,G5300330021906,53033021906,0.0047600022,0.0067287438,0.006869249,0.0059533539,0.0075039496,0.0075831023,0.0003711753,0.01360988
G5300330032319,53033032319,G5300330032319,53033032319,0.9951669405,0.9932712562,0.993130751,0.9940466461,0.9924960504,0.9924168977,0.9996288247,0.98639012
G5300330032319,53033032319,G5300330032320,53033032320,0.0000730574,0,0,0,0,0,0,0
G5300330032320,53033032320,G5300330032320,53033032320,0.9996407126,1,1,1,1,1,1,1
G5300330032320,53033032320,G5300610051912,53061051912,0.0003592874,0,0,0,0,0,0,0
G5300330032321,53033032321,G5300330021906,53033021906,0.000408679,0.0000024173,0.0000035066,0.0000028521,0.0000049339,0.0000047706,0.0000027494,0.0000240118
G5300330032321,53033032321,G5300330032319,53033032319,0.0001510559,0.0000131378,0.0000190581,0.0000155009,0.0000268156,0.0000259276,0.000014943,0.0001305025
G5300330032321,53033032321,G5300330032321,53033032321,0.9994402651,0.9999844449,0.9999774353,0.9999816471,0.9999682505,0.9999693018,0.9999823075,0.9998454857
G5300330032322,53033032322,G5300330032322,53033032322,1,1,1,1,1,1,1,1
G5300330032323,53033032323,G5300330032323,53033032323,1,1,1,1,1,1,1,1
G5300330032324,53033032324,G5300330032324,53033032324,1,1,1,1,1,1,1,1
G5300330032325,53033032325,G5300330032325,53033032325,1,1,1,1,1,1,1,1
G5300330032401,53033032401,G5300330032401,53033032401,1,1,1,1,1,1,1,1
G5300330032402,53033032402,G5300330032402,53033032402,1,1,1,1,1,1,1,1
G5300330032500,53033032500,G5300330032500,53033032500,1,1,1,1,1,1,1,1
G5300330032601,53033032601,G5300330032601,53033032601,1,1,1,1,1,1,1,1
G5300330032602,53033032602,G5300330032601,53033032601,0.0000173946,0.0000279223,0.0000414668,0.0000150867,0.0000464833,0.0000444797,0.0000404678,0.0000838967
G5300330032602,53033032602,G5300330032602,53033032602,0.9999826054,0.9999720777,0.9999585332,0.9999849133,0.9999535167,0.9999555203,0.9999595322,0.9999161033
G5300330032702,53033032702,G5300330032702,53033032702,1,1,1,1,1,1,1,1
G5300330032703,53033032703,G5300330032703,53033032703,0.9999988359,1,1,1,1,1,1,1
G5300330032703,53033032703,G5300330032704,53033032704,0.0000011641,0,0,0,0,0,0,0
G5300330032704,53033032704,G5300330032703,53033032703,0.0006227179,0.0000346829,0.000043714,0.0000363197,0.0000355649,0.0000346576,0.00003529,0.0000362785
G5300330032704,53033032704,G5300330032704,53033032704,0.9993772821,0.9999653171,0.999956286,0.9999636803,0.9999644351,0.9999653424,0.99996471,0.9999637215
G5300330032800,53033032800,G5300330032800,53033032800,1,1,1,1,1,1,1,1
G5300350080101,53035080101,G5300350080101,53035080101,1,1,1,1,1,1,1,1
G5300350080102,53035080102,G5300350080102,53035080102,1,1,1,1,1,1,1,1
G5300350080200,53035080200,G5300350080200,53035080200,1,1,1,1,1,1,1,1
G5300350080300,53035080300,G5300350080300,53035080300,1,1,1,1,1,1,1,1
G5300350080400,53035080400,G5300350080400,53035080400,1,1,1,1,1,1,1,1
G5300350080500,53035080500,G5300350080500,53035080500,1,1,1,1,1,1,1,1
G5300350080600,53035080600,G5300350080500,53035080500,0.0010826358,0.0000855804,0.0000965987,0.0001152444,0.0000945896,0.0000904526,0.0001691376,0
G5300350080600,53035080600,G5300350080600,53035080600,0.9989173642,0.9999144196,0.9999034013,0.9998847556,0.9999054104,0.9999095474,0.9998308624,1
G5300350080600,53035080600,G5300350080700,53035080700,0,0,0,0,0,0,0,0
G5300350080700,53035080700,G5300350080700,53035080700,1,1,1,1,1,1,1,1
G5300350080800,53035080800,G5300350080800,53035080800,1,1,1,1,1,1,1,1
G5300350080900,53035080900,G5300350080900,53035080900,1,1,1,1,1,1,1,1
G5300350081000,53035081000,G5300350081000,53035081000,1,1,1,1,1,1,1,1
G5300350081000,53035081000,G5300350092200,53035092200,0,0,0,0,0,0,0,0
G5300350081100,53035081100,G5300350081100,53035081100,1,1,1,1,1,1,1,1
G5300350081200,53035081200,G5300350081200,53035081200,0.9983618769,0.9996936523,0.9996621832,0.999749015,0.9996486081,0.9995989172,0.9999390414,0.9993801186
G5300350081200,53035081200,G5300350081400,53035081400,0.0016381231,0.0003063477,0.0003378168,0.000250985,0.0003513919,0.0004010828,0.0000609586,0.0006198814
G5300350081400,53035081400,G5300350081000,53035081000,0.0071920463,0,0,0,0,0,0,0
G5300350081400,53035081400,G5300350081400,53035081400,0.9928079537,1,1,1,1,1,1,1
G5300350081400,53035081400,G5300350092200,53035092200,0,0,0,0,0,0,0,0
G5300350090101,53035090101,G5300350090101,53035090101,1,1,1,1,1,1,1,1
G5300350090101,53035090101,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090102,53035090102,G5300350090102,53035090102,1,1,1,1,1,1,1,1
G5300350090102,53035090102,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090200,53035090200,G5300350090201,53035090201,0.23917557,0.5143635543,0.5043408893,0.5159261276,0.5001871786,0.4919453728,0.5181321335,0.3863998507
G5300350090200,53035090200,G5300350090202,53035090202,0.7550361046,0.4803455546,0.4905789386,0.4787972305,0.4950788829,0.5032622534,0.4768440662,0.6107041983
G5300350090200,53035090200,G5300350090400,53035090400,0.0057883254,0.0052908911,0.0050801721,0.0052766419,0.0047339385,0.0047923737,0.0050238003,0.002895951
G5300350090200,53035090200,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090300,53035090300,G5300350090300,53035090300,1,1,1,1,1,1,1,1
G5300350090300,53035090300,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090400,53035090400,G5300350090300,53035090300,0.0004449316,0.000074218,0.0000839355,0.0000948196,0.0000874468,0.0000845055,0.0000911163,0.0000704289
G5300350090400,53035090400,G5300350090400,53035090400,0.9995550684,0.999925782,0.9999160645,0.9999051804,0.9999125532,0.9999154945,0.9999088837,0.9999295711
G5300350090500,53035090500,G5300350090501,53035090501,0.4512068318,0.5124162946,0.5460526316,0.4554612937,0.567278798,0.5717011129,0.381059752,0.8378378378
G5300350090500,53035090500,G5300350090502,53035090502,0.5487931682,0.4875837054,0.4539473684,0.5445387063,0.432721202,0.4282988871,0.618940248,0.1621621622
G5300350090601,53035090601,G5300350940100,53035940100,1,1,1,1,1,1,1,1
G5300350090601,53035090601,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090602,53035090602,G5300350940000,53035940000,1,1,1,1,1,1,1,1
G5300350090602,53035090602,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090700,53035090700,G5300350090700,53035090700,1,1,1,1,1,1,1,1
G5300350090700,53035090700,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350090800,53035090800,G5300350090800,53035090800,1,1,1,1,1,1,1,1
G5300350090800,53035090800,G5300350091100,53035091100,0,0,0,0,0,0,0,0
G5300350090800,53035090800,G5300350940100,53035940100,0,0,0,0,0,0,0,0
G5300350090900,53035090900,G5300350090900,53035090900,1,1,1,1,1,1,1,1
G5300350090900,53035090900,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350091000,53035091000,G5300350080400,53035080400,0,0,0,0,0,0,0,0
G5300350091000,53035091000,G5300350090800,53035090800,0.0020103586,0.0058516715,0.0068495165,0.0074944356,0.007516727,0.0069814017,0.0079112287,0.0049335516
G5300350091000,53035091000,G5300350091000,53035091000,0.9979896414,0.9941483285,0.9931504835,0.9925055644,0.992483273,0.9930185983,0.9920887713,0.9950664484
G5300350091000,53035091000,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350091100,53035091100,G5300350090800,53035090800,0,0,0,0,0,0,0,0
G5300350091100,53035091100,G5300350091100,53035091100,1,1,1,1,1,1,1,1
G5300350091201,53035091201,G5300350091201,53035091201,0.9986189863,0.9999213538,0.9999153421,0.9999070648,0.9999335692,0.9999375156,0.9998913714,0.9999758264
G5300350091201,53035091201,G5300350091400,53035091400,0.0013810137,0.0000786462,0.0000846579,0.0000929352,0.0000664308,0.0000624844,0.0001086286,0.0000241736
G5300350091203,53035091203,G5300350091203,53035091203,1,1,1,1,1,1,1,1
G5300350091204,53035091204,G5300350091204,53035091204,1,1,1,1,1,1,1,1
G5300350091301,53035091301,G5300350091301,53035091301,1,1,1,1,1,1,1,1
G5300350091301,53035091301,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350091302,53035091302,G5300350090300,53035090300,0.0010440666,0.0001667612,0.0002341169,0.0001988099,0.0002550747,0.000243474,0.0002917532,0
G5300350091302,53035091302,G5300350091302,53035091302,0.9989559334,0.9998332388,0.9997658831,0.9998011901,0.9997449253,0.999756526,0.9997082468,1
G5300350091302,53035091302,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350091400,53035091400,G5300350080800,53035080800,0,0,0,0,0,0,0,0
G5300350091400,53035091400,G5300350091400,53035091400,1,1,1,1,1,1,1,1
G5300350091500,53035091500,G5300350091500,53035091500,1,1,1,1,1,1,1,1
G5300350091600,53035091600,G5300350091600,53035091600,1,1,1,1,1,1,1,1
G5300350091700,53035091700,G5300350090800,53035090800,0,0,0,0,0,0,0,0
G5300350091700,53035091700,G5300350091000,53035091000,0,0,0,0,0,0,0,0
G5300350091700,53035091700,G5300350091700,53035091700,1,1,1,1,1,1,1,1
G5300350091800,53035091800,G5300350091000,53035091000,0,0,0,0,0,0,0,0
G5300350091800,53035091800,G5300350091800,53035091800,1,1,1,1,1,1,1,1
G5300350091900,53035091900,G5300350080700,53035080700,0,0,0,0,0,0,0,0
G5300350091900,53035091900,G5300350091900,53035091900,1,1,1,1,1,1,1,1
G5300350092000,53035092000,G5300350092000,53035092000,0.9999774885,0.9998593226,0.9998666417,0.9998412367,0.9998755022,0.9998839875,0.999877475,0.9998596876
G5300350092000,53035092000,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350092000,53035092000,G5300450960300,53045960300,0.0000225115,0.0001406774,0.0001333583,0.0001587633,0.0001244978,0.0001160125,0.000122525,0.0001403124
G5300350092100,53035092100,G5300350092100,53035092100,1,1,1,1,1,1,1,1
G5300350092200,53035092200,G5300350081000,53035081000,0,0,0,0,0,0,0,0
G5300350092200,53035092200,G5300350092200,53035092200,1,1,1,1,1,1,1,1
G5300350092300,53035092300,G5300350092300,53035092300,1,1,1,1,1,1,1,1
G5300350092400,53035092400,G5300350092400,53035092400,1,1,1,1,1,1,1,1
G5300350092500,53035092500,G5300350080400,53035080400,0,0,0,0,0,0,0,0
G5300350092500,53035092500,G5300350080500,53035080500,0,0,0,0,0,0,0,0
G5300350092500,53035092500,G5300350092500,53035092500,1,1,1,1,1,1,1,1
G5300350092600,53035092600,G5300350091000,53035091000,0,0,0,0,0,0,0,0
G5300350092600,53035092600,G5300350092600,53035092600,1,1,1,1,1,1,1,1
G5300350092600,53035092600,G5300350092704,53035092704,0,0,0,0,0,0,0,0
G5300350092600,53035092600,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350092700,53035092700,G5300350092701,53035092701,0.5769630904,0.5956043956,0.5802422407,0.5943077665,0.5780346821,0.5728900256,0.5825627477,0.5462962963
G5300350092700,53035092700,G5300350092704,53035092704,0.4230369096,0.4043956044,0.4197577593,0.4056922335,0.4219653179,0.4271099744,0.4174372523,0.4537037037
G5300350092700,53035092700,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350092801,53035092801,G5300350092801,53035092801,1,1,1,1,1,1,1,1
G5300350092802,53035092802,G5300350092802,53035092802,1,1,1,1,1,1,1,1
G5300350092802,53035092802,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350092803,53035092803,G5300350092803,53035092803,0.9991857639,0.9973779058,0.9973709358,0.9973972224,0.9973230335,0.9973812739,0.9973504236,0.9971643323
G5300350092803,53035092803,G5300350990100,53035990100,0,0,0,0,0,0,0,0
G5300350092803,53035092803,G5300530072505,53053072505,0.0008142361,0.0026220942,0.0026290642,0.0026027776,0.0026769665,0.0026187261,0.0026495764,0.0028356677
G5300350092901,53035092901,G5300350092901,53035092901,1,1,1,1,1,1,1,1
G5300350092902,53035092902,G5300350092902,53035092902,1,1,1,1,1,1,1,1
G5300370975100,53037975100,G5300330032702,53033032702,0.0000003863,0.0000003095,0.0000003267,0.0000003829,0.0000002794,0.0000006027,0.0000003647,0.000000037
G5300370975100,53037975100,G5300370975100,53037975100,0.9999996137,0.9999996905,0.9999996733,0.9999996171,0.9999997206,0.9999993973,0.9999996353,0.999999963
G5300370975200,53037975200,G5300370975200,53037975200,0.9999860869,1,1,1,1,1,1,1
G5300370975200,53037975200,G5300770003001,53077003001,0.0000139131,0,0,0,0,0,0,0
G5300370975300,53037975300,G5300370975300,53037975300,1,1,1,1,1,1,1,1
G5300370975401,53037975401,G5300370975401,53037975401,1,1,1,1,1,1,1,1
G5300370975402,53037975402,G5300370975402,53037975402,1,1,1,1,1,1,1,1
