tr1990gj,tr1990ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300610041902,53061041902,G5300610041904,53061041904,0.2024686998,0.3546135636,0.3567969334,0.3471153405,0.3597572266,0.3495453028,0.2675406238,0.3906574781
G5300610041902,53061041902,G5300610041905,53061041905,0.3189572893,0.2483241038,0.2435121689,0.2411402157,0.2317834837,0.2589194699,0.3622119816,0.1880790611
G5300610042001,53061042001,G5300610042001,53061042001,0.9920420033,0.9971421152,0.9972352819,0.9969823573,0.9974113776,0.9974399986,0.9967352988,0.9996845699
G5300610042001,53061042001,G5300610042005,53061042005,0.0079579967,0.0028578848,0.0027647181,0.0030176427,0.0025886224,0.0025600014,0.0032647012,0.0003154301
G5300610042002,53061042002,G5300610042005,53061042005,0.7443680751,0.9226190476,0.9147442327,0.9384422111,0.8786919831,0.8524590164,0.9962546816,0.2380952381
G5300610042002,53061042002,G5300610042006,53061042006,0.2556319249,0.0773809524,0.0852557673,0.0615577889,0.1213080169,0.1475409836,0.0037453184,0.7619047619
G5300610042003,53061042003,G5300610042003,53061042003,0.9717360621,0.9947970915,0.994464858,0.9962090806,0.9932107107,0.9921872011,0.9947806939,0.9834135284
G5300610042003,53061042003,G5300610042005,53061042005,0.0282639379,0.0052029085,0.005535142,0.0037909194,0.0067892893,0.0078127989,0.0052193061,0.0165864716
G5300610042004,53061042004,G5300610042004,53061042004,1,1,1,1,1,1,1,1
G53006100501,530610501,G5300610050101,53061050101,0.5717272414,0.5070570887,0.4993876301,0.5099540582,0.491340603,0.4832089552,0.5423438837,0.3384615385
G53006100501,530610501,G5300610050102,53061050102,0.4282727586,0.4929429113,0.5006123699,0.4900459418,0.508659397,0.5167910448,0.4576561163,0.6615384615
G53006100502,530610502,G5300610050200,53061050200,0.9975826372,1,1,1,1,1,1,1
G53006100502,530610502,G5300610051601,53061051601,0.0024173628,0,0,0,0,0,0,0
G53006100503,530610503,G5300610050300,53061050300,1,1,1,1,1,1,1,1
G5300610050401,53061050401,G5300610050401,53061050401,1,1,1,1,1,1,1,1
G5300610050402,53061050402,G5300610050402,53061050402,1,1,1,1,1,1,1,1
G53006100505,530610505,G5300610050500,53061050500,0.999514885,1,1,1,1,1,1,1
G53006100505,530610505,G5300610050600,53061050600,0.000485115,0,0,0,0,0,0,0
G53006100506,530610506,G5300610050600,53061050600,1,1,1,1,1,1,1,1
G53006100507,530610507,G5300610050700,53061050700,1,1,1,1,1,1,1,1
G53006100508,530610508,G5300610050500,53061050500,0.0008480851,0,0,0,0,0,0,0
G53006100508,530610508,G5300610050800,53061050800,0.9991519149,1,1,1,1,1,1,1
G53006100509,530610509,G5300610050900,53061050900,0.9791967336,0.9750603867,0.9743845771,0.9762411803,0.9816662754,0.9815126738,0.9716906461,0.9922398591
G53006100509,530610509,G5300610051000,53061051000,0.0208032664,0.0249396133,0.0256154229,0.0237588197,0.0183337246,0.0184873262,0.0283093539,0.0077601409
G53006100510,530610510,G5300610050900,53061050900,0,0,0,0,0,0,0,0
G53006100510,530610510,G5300610051000,53061051000,0.9968923949,1,1,1,1,1,1,1
G53006100510,530610510,G5300610051400,53061051400,0.0031076051,0,0,0,0,0,0,0
G53006100511,530610511,G5300610051100,53061051100,0.9510086865,0.9819954293,0.9825169802,0.9814586225,0.9846925561,0.9850325155,0.9817178424,0.9919610871
G53006100511,530610511,G5300610051200,53061051200,0.0489913135,0.0180045707,0.0174830198,0.0185413775,0.0153074439,0.0149674845,0.0182821576,0.0080389129
G53006100512,530610512,G5300610051200,53061051200,1,1,1,1,1,1,1,1
G53006100513,530610513,G5300610051100,53061051100,0.0000795812,0,0,0,0,0,0,0
G53006100513,530610513,G5300610051300,53061051300,0.9162837502,0.9704140473,0.9677077037,0.9686332152,0.9624900165,0.9637529092,0.9780992304,0.9449978276
G53006100513,530610513,G5300610051905,53061051905,0.0374452871,0.0290940282,0.0316810528,0.0305800232,0.0368997322,0.0356850729,0.0207869339,0.054956254
G53006100513,530610513,G5300610051913,53061051913,0.0319170403,0.0004919245,0.0006112435,0.0007867616,0.0006102514,0.0005620179,0.0011138357,0.0000459185
G53006100513,530610513,G5300610051914,53061051914,0.0142743412,0,0,0,0,0,0,0
G53006100514,530610514,G5300610051000,53061051000,0.0006432226,0,0,0,0,0,0,0
G53006100514,530610514,G5300610051400,53061051400,0.9990664466,1,1,1,1,1,1,1
G53006100514,530610514,G5300610051905,53061051905,0.0002903308,0,0,0,0,0,0,0
G53006100515,530610515,G5300610051500,53061051500,1,1,1,1,1,1,1,1
G53006100516,530610516,G5300610050101,53061050101,0.0060299648,0,0,0,0,0,0,0
G53006100516,530610516,G5300610050200,53061050200,0.0007968919,0.0004934249,0.0004600166,0.00045484,0.0003772976,0.0003690442,0.0005287798,0
G53006100516,530610516,G5300610051500,53061051500,0.0381061907,0.0188446853,0.0182438193,0.0194714882,0.0159744409,0.015625,0.0218905473,0.0012391574
G53006100516,530610516,G5300610051601,53061051601,0.5144486655,0.4553516443,0.4497868713,0.4608252202,0.4476393326,0.4510416667,0.428358209,0.4956629492
G53006100516,530610516,G5300610051602,53061051602,0.4406182871,0.5253102455,0.5315092929,0.5192484516,0.5360089289,0.5329642891,0.549222464,0.5030978934
G53006100517,530610517,G5300610051701,53061051701,0.5272017207,0.6028016268,0.5958136792,0.5986068785,0.6336278299,0.6367936925,0.6028138528,0.6657271702
G53006100517,530610517,G5300610051702,53061051702,0.4634295001,0.3950519657,0.4025648585,0.3996517196,0.3641634456,0.3608409987,0.3966450216,0.3303269448
G53006100517,530610517,G5300610051802,53061051802,0.0093687792,0.0021464076,0.0016214623,0.0017414018,0.0022087245,0.0023653088,0.0005411255,0.003945885
G5300610051801,53061051801,G5300610041703,53061041703,0.0140583028,0,0,0,0,0,0,0
G5300610051801,53061051801,G5300610041811,53061041811,0.0481807037,0.0241259456,0.0218191377,0.023255814,0.0180806676,0.0158667196,0.0584415584,0.0019467878
G5300610051801,53061051801,G5300610051803,53061051803,0.3772646043,0.7710079738,0.7920609884,0.7466777409,0.8266110338,0.8476794923,0.5,0.9571706684
G5300610051801,53061051801,G5300610051804,53061051804,0.5604963892,0.2048660806,0.1861198738,0.2300664452,0.1553082986,0.1364537882,0.4415584416,0.0408825438
G5300610051802,53061051802,G5300610051702,53061051702,0.000771182,0.0000440338,0.0000371716,0.0000564119,0.0000350185,0.0000328635,0.0000349041,0.0000351337
G5300610051802,53061051802,G5300610051802,53061051802,0.999228818,0.9999559662,0.9999628284,0.9999435881,0.9999649815,0.9999671365,0.9999650959,0.9999648663
G5300610051905,53061051905,G5300610051905,53061051905,1,1,1,1,1,1,1,1
G5300610051906,53061051906,G5300610051300,53061051300,0.0262941217,0.0124929947,0.0121954977,0.0116678609,0.011411091,0.0112464866,0.0113414709,0.0120511464
G5300610051906,53061051906,G5300610051913,53061051913,0.5113652215,0.4799900377,0.4725096353,0.475706799,0.4634674622,0.4626029391,0.456010366,0.5320246371
G5300610051906,53061051906,G5300610051914,53061051914,0.4623406568,0.5075169676,0.5152948669,0.5126253401,0.5251214468,0.5261505744,0.5326481631,0.4559242166
G5300610051907,53061051907,G5300610051915,53061051915,0.5970195459,0.5644646925,0.5737788331,0.5590142672,0.5701943844,0.5712255773,0.5574855252,0.6555555556
G5300610051907,53061051907,G5300610051916,53061051916,0.4029775547,0.4355347542,0.4262206701,0.4409851885,0.4298051141,0.4287739215,0.442513943,0.3444441468
G5300610051907,53061051907,G5300610051922,53061051922,0.0000028994,0.0000005533,0.0000004968,0.0000005443,0.0000005014,0.0000005012,0.0000005318,0.0000002977
G5300610051908,53061051908,G5300610051917,53061051917,0.4047565251,0.5088361726,0.5187458891,0.5355371901,0.5193562418,0.5236069758,0.5262411348,0.4402173913
G5300610051908,53061051908,G5300610051918,53061051918,0.5952434749,0.4911638274,0.4812541109,0.4644628099,0.4806437582,0.4763930242,0.4737588652,0.5597826087
G5300610051909,53061051909,G5300610051905,53061051905,0.0006448654,0.0000240359,0.0000234288,0.0000249495,0.000025512,0.000025973,0.0000406632,0.000004104
G5300610051909,53061051909,G5300610051927,53061051927,0.6755504719,0.4992071405,0.4914979897,0.5267265034,0.4618704762,0.4234175199,0.6987446908,0.1271765416
G5300610051909,53061051909,G5300610051928,53061051928,0.3238046627,0.5007688236,0.5084785815,0.4732485471,0.5381040117,0.576556507,0.301214646,0.8728193544
G5300610051910,53061051910,G5300610051921,53061051921,0.1954406948,0.3121643949,0.3390710788,0.3077221575,0.3542922768,0.3581883458,0.2811958406,0.4978723404
G5300610051910,53061051910,G5300610051922,53061051922,0.3027443097,0.2352333746,0.2233269031,0.230112534,0.2058570198,0.2021541011,0.2582322357,0.1029787234
G5300610051910,53061051910,G5300610051923,53061051923,0.2910635042,0.2547054489,0.2353144063,0.2546015165,0.2356464992,0.2345738448,0.2163450279,0.273559517
G5300610051910,53061051910,G5300610051924,53061051924,0.2107514913,0.1978967815,0.2022876118,0.207563792,0.2042042042,0.2050837084,0.2442268959,0.1255894192
G5300610051911,53061051911,G5300610051925,53061051925,0.493849293,0.4500358166,0.4638397503,0.454119223,0.49043193,0.492513369,0.4853479853,0.5340314136
G5300610051911,53061051911,G5300610051926,53061051926,0.506150707,0.5499641834,0.5361602497,0.545880777,0.50956807,0.507486631,0.5146520147,0.4659685864
G5300610051912,53061051912,G5300330032307,53033032307,0.000298348,0.0012933444,0.0013004674,0.0012939304,0.0013554682,0.0013557595,0.0013869856,0.0010371424
G5300610051912,53061051912,G5300610051912,53061051912,0.999701652,0.9987066556,0.9986995326,0.9987060696,0.9986445318,0.9986442405,0.9986130144,0.9989628576
G5300610052001,53061052001,G5300610052004,53061052004,0.4488531372,0.541736227,0.514101531,0.549486653,0.4917228694,0.4965616046,0.5515653775,0.3724770642
G5300610052001,53061052001,G5300610052005,53061052005,0.5511468628,0.458263773,0.485898469,0.450513347,0.5082771306,0.5034383954,0.4484346225,0.6275229358
G5300610052002,53061052002,G5300610052006,53061052006,0.4937764139,0.456432919,0.4549060716,0.4672738156,0.4606796086,0.4641866652,0.4695828218,0.386855358
G5300610052002,53061052002,G5300610052007,53061052007,0.5062235861,0.543567081,0.5450939284,0.5327261844,0.5393203914,0.5358133348,0.5304171782,0.613144642
G5300610052003,53061052003,G5300610052003,53061052003,1,1,1,1,1,1,1,1
G5300610052104,53061052104,G5300610052104,53061052104,1,1,1,1,1,1,1,1
G5300610052105,53061052105,G5300610052105,53061052105,0.9998310015,0.9955042741,0.9960711657,0.9959109496,0.9951374543,0.9951612903,0.9951015532,0.9952793076
G5300610052105,53061052105,G5300610052108,53061052108,0.0001689985,0.0044957259,0.0039288343,0.0040890504,0.0048625457,0.0048387097,0.0048984468,0.0047206924
G5300610052106,53061052106,G5300610052114,53061052114,0.2984475379,0.184892071,0.1893249634,0.1900060975,0.1899195693,0.1915049699,0.1930679426,0.1644424108
G5300610052106,53061052106,G5300610052115,53061052115,0.1755655624,0.4237110603,0.4116793065,0.4262610141,0.42538841,0.4241476705,0.4265233427,0.4162043463
G5300610052106,53061052106,G5300610052118,53061052118,0.5259868997,0.3913968686,0.39899573,0.3837328884,0.3846920207,0.3843473596,0.3804087148,0.419353243
G5300610052107,53061052107,G5300610052107,53061052107,1,1,1,1,1,1,1,1
G5300610052108,53061052108,G5300610052108,53061052108,1,1,1,1,1,1,1,1
G5300610052109,53061052109,G5300330032401,53033032401,0.0000012018,0.0000014693,0.0000015239,0.0000015952,0.0000015126,0.0000014759,0.0000006125,0.0000127935
G5300610052109,53061052109,G5300610052112,53061052112,0.401148585,0.5329933703,0.5287532933,0.525431736,0.5315353429,0.5319422739,0.5280519334,0.5751915518
G5300610052109,53061052109,G5300610052113,53061052113,0.5988502131,0.4670051604,0.4712451828,0.4745666689,0.4684631445,0.4680562502,0.4719474541,0.4247956547
G5300610052201,53061052201,G5300610052203,53061052203,0.415717535,0.2561178427,0.2338135191,0.3099897013,0.2597597598,0.2562795777,0.369212267,0.0779220779
G5300610052201,53061052201,G5300610052204,53061052204,0.2469899171,0.0607032549,0.0536647143,0.079299691,0.0664414414,0.0662540954,0.0613349369,0.0749250749
G5300610052201,53061052201,G5300610052207,53061052207,0.0651372162,0.0577697924,0.0575467709,0.0725162348,0.0719743964,0.0748961747,0.0745118846,0.0677587693
G5300610052201,53061052201,G5300610052208,53061052208,0.0530789083,0.3035162746,0.2996675637,0.3187435633,0.3734984985,0.3734983618,0.2705953097,0.5444555445
G5300610052201,53061052201,G5300610052209,53061052209,0.2190764234,0.3218928353,0.355307432,0.2194508095,0.2283259039,0.2290717903,0.2243456019,0.2349385334
G5300610052202,53061052202,G5300610052206,53061052206,0.4456932722,0.3883968914,0.4041821069,0.3937621832,0.3941048035,0.398089172,0.398660986,0.3544973545
G5300610052202,53061052202,G5300610052207,53061052207,0.5543067278,0.6116031086,0.5958178931,0.6062378168,0.6058951965,0.601910828,0.601339014,0.6455026455
G5300610052301,53061052301,G5300610052301,53061052301,0.9999708706,0.9999763548,0.9999748241,0.9999753527,0.9999751199,0.9999724234,0.9999732806,0.9999905367
G5300610052301,53061052301,G5300610052302,53061052302,0.0000291294,0.0000236452,0.0000251759,0.0000246473,0.0000248801,0.0000275766,0.0000267194,0.0000094633
G5300610052302,53061052302,G5300610052302,53061052302,1,1,1,1,1,1,1,1
G53006100524,530610524,G5300610052401,53061052401,0.6195575136,0.5392724573,0.5499191593,0.5245998814,0.5070202808,0.5009423294,0.6224489796,0.3741610738
G53006100524,530610524,G5300610052402,53061052402,0.3804424864,0.4607275427,0.4500808407,0.4754001186,0.4929797192,0.4990576706,0.3775510204,0.6258389262
G5300610052501,53061052501,G5300610052503,53061052503,0.3861682397,0.5098306405,0.5102974828,0.5158501441,0.5301550833,0.5330717489,0.5178947368,0.585443038
G5300610052501,53061052501,G5300610052504,53061052504,0.6102134236,0.4901693595,0.4897025172,0.4841498559,0.4698449167,0.4669282511,0.4821052632,0.414556962
G5300610052501,53061052501,G5300610052607,53061052607,0.0036183367,0,0,0,0,0,0,0
G5300610052502,53061052502,G5300610052502,53061052502,1,1,1,1,1,1,1,1
G5300610052601,53061052601,G5300610052603,53061052603,0.4737009831,0.203525856,0.2088288131,0.200527919,0.1995489462,0.1990911349,0.2375648814,0.125016061
G5300610052601,53061052601,G5300610052604,53061052604,0.230032661,0.3670103081,0.3707207792,0.364385648,0.3885763757,0.3861460456,0.3165532334,0.5297827555
G5300610052601,53061052601,G5300610052605,53061052605,0.2960597757,0.4288757596,0.4197790698,0.4344710641,0.4112712172,0.4141412122,0.4450650214,0.3450161137
G5300610052601,53061052601,G5300610052606,53061052606,0.0000938658,0.0000001116,0.0000001665,0.0000001371,0.0000002133,0.0000002055,0.000000161,0.0000003157
G5300610052601,53061052601,G5300610052607,53061052607,0.0001127144,0.0005879647,0.0006711714,0.0006152319,0.0006032477,0.0006214018,0.0008167028,0.0001847541
G5300610052602,53061052602,G5300610052604,53061052604,0.0006368685,0.0011514954,0.0014126428,0.0011391863,0.0014253696,0.000920385,0.0013480542,0.0017713135
G5300610052602,53061052602,G5300610052606,53061052606,0.5633351328,0.5636401238,0.5757837396,0.5796139517,0.5972412971,0.7364881385,0.5891902819,0.6332651828
G5300610052602,53061052602,G5300610052607,53061052607,0.4360279987,0.4352083808,0.4228036176,0.4192468619,0.4013333333,0.2625914765,0.4094616639,0.3649635036
G5300610052701,53061052701,G5300610052701,53061052701,0.9218008592,0.8926334426,0.8938017831,0.8920471683,0.8870499798,0.8918628973,0.891614695,0.8457690765
G5300610052701,53061052701,G5300610052709,53061052709,0.0780516056,0.1046755059,0.1035897436,0.1053984576,0.1103896104,0.1055900621,0.1057692308,0.152173913
G5300610052701,53061052701,G5300610053507,53061053507,0.0001475353,0.0026910515,0.0026084733,0.0025543742,0.0025604098,0.0025470406,0.0026160742,0.0020570105
G5300610052702,53061052702,G5300610052705,53061052705,0.4754624124,0.4346413397,0.44411547,0.4311431143,0.4461538462,0.4465220643,0.4476190476,0.4344827586
G5300610052702,53061052702,G5300610052708,53061052708,0.0966326968,0.2684328918,0.2609178386,0.2835283528,0.2661538462,0.2662677636,0.2701298701,0.2344827586
G5300610052702,53061052702,G5300610052709,53061052709,0.4279048908,0.2969257686,0.2949666913,0.2853285329,0.2876923077,0.287210172,0.2822510823,0.3310344828
G5300610052703,53061052703,G5300610052706,53061052706,0.4858899314,0.6207852194,0.5826330532,0.5905096661,0.5902097902,0.5989304813,0.5463510848,0.6971153846
G5300610052703,53061052703,G5300610052707,53061052707,0.5141100686,0.3792147806,0.4173669468,0.4094903339,0.4097902098,0.4010695187,0.4536489152,0.3028846154
G5300610052802,53061052802,G5300610052805,53061052805,0.5888691798,0.4835425384,0.5217121588,0.4971895759,0.5251889169,0.5411530815,0.5228322217,0.5357967667
G5300610052802,53061052802,G5300610052806,53061052806,0.4111308202,0.5164574616,0.4782878412,0.5028104241,0.4748110831,0.4588469185,0.4771677783,0.4642032333
G5300610052803,53061052803,G5300610052803,53061052803,1,1,1,1,1,1,1,1
G5300610052804,53061052804,G5300610052804,53061052804,0.9999834442,1,1,1,1,1,1,1
G5300610052804,53061052804,G5300610052805,53061052805,0.0000165558,0,0,0,0,0,0,0
G5300610052901,53061052901,G5300610052905,53061052905,0.4617014145,0.5600375235,0.5733443367,0.5409015025,0.6062615101,0.6081324217,0.4342937456,0.7956656347
G5300610052901,53061052901,G5300610052906,53061052906,0.5382985855,0.4399624765,0.4266556633,0.4590984975,0.3937384899,0.3918675783,0.5657062544,0.2043343653
G5300610052902,53061052902,G5300610052903,53061052903,0.4631110784,0.5354039037,0.5550713154,0.4978094195,0.5798104956,0.5745780227,0.3765517241,0.8075734158
G5300610052902,53061052902,G5300610052904,53061052904,0.5368889216,0.4645960963,0.4449286846,0.5021905805,0.4201895044,0.4254219773,0.6234482759,0.1924265842
G5300610053098,53061053098,G5300610052104,53061052104,0.0011313138,0,0,0,0,0,0,0
G5300610053098,53061053098,G5300610053202,53061053202,0.0000457287,0.0000538807,0.0000534328,0.0000547598,0.000049876,0.0000350036,0.0000524295,0.0000388321
G5300610053098,53061053098,G5300610940001,53061940001,0.5719761972,0.6449387583,0.6286224692,0.630952381,0.6125198098,0.415052161,0.5941463415,0.6919831224
G5300610053098,53061053098,G5300610940002,53061940002,0.4268467603,0.355007361,0.371324098,0.3689928592,0.3874303142,0.5849128355,0.405801229,0.3079780455
G53006100531,530610531,G5300610053101,53061053101,0.5315069063,0.3592864638,0.3607238208,0.3618167821,0.3584447145,0.3503733487,0.3532723434,0.3911111111
G53006100531,530610531,G5300610053102,53061053102,0.4684930937,0.6407135362,0.6392761792,0.6381832179,0.6415552855,0.6496266513,0.6467276566,0.6088888889
G53006100532,530610532,G5300610053102,53061053102,0.0050138134,0.0139419404,0.0142857143,0.0156472262,0.0138814736,0.0124888492,0.0173731758,0.0023041475
G53006100532,530610532,G5300610053201,53061053201,0.672660674,0.5313216196,0.5407792208,0.506401138,0.5333689269,0.4884032114,0.4878387769,0.6843317972
G53006100532,530610532,G5300610053202,53061053202,0.3223228374,0.45473644,0.4449350649,0.4779516358,0.4527495996,0.4991079393,0.4947880473,0.3133640553
G53006100532,530610532,G5300610940002,53061940002,0.0000026753,0,0,0,0,0,0,0
G53006100533,530610533,G5300610053301,53061053301,0.2137103079,0.4195739426,0.425349087,0.3980244044,0.4322440087,0.4338842975,0.3389933293,0.6702786378
G53006100533,530610533,G5300610053302,53061053302,0.761763101,0.5740969435,0.5664876477,0.6013945381,0.5673202614,0.5657024793,0.6610066707,0.3281733746
G53006100533,530610533,G5300610053400,53061053400,0.0245265911,0.0063291139,0.0081632653,0.0005810575,0.0004357298,0.0004132231,0,0.0015479876
G53006100533,530610533,G5300610990100,53061990100,0,0,0,0,0,0,0,0
G53006100534,530610534,G5300610053400,53061053400,1,1,1,1,1,1,1,1
G5300610053501,53061053501,G5300610053504,53061053504,0.2998607579,0.4126596034,0.4164278892,0.4023292747,0.4375690608,0.4381701215,0.3822115385,0.5252140818
G5300610053501,53061053501,G5300610053505,53061053505,0.0004806986,0.000407498,0.0003820439,0.0005293806,0.0003683241,0.0003573981,0,0.0009514748
G5300610053501,53061053501,G5300610053507,53061053507,0.1163453356,0.0464547677,0.0441260745,0.0529380625,0.0423572744,0.042887777,0.0504807692,0.0294957184
G5300610053501,53061053501,G5300610053508,53061053508,0.3726420201,0.1864982342,0.1925501433,0.1794600318,0.1620626151,0.1629735525,0.1941105769,0.11132255
G5300610053501,53061053501,G5300610053509,53061053509,0.2106711879,0.3539798968,0.3465138491,0.3647432504,0.3576427256,0.3556111508,0.3731971154,0.3330161751
G5300610053502,53061053502,G5300610052709,53061052709,0.0119775036,0.0240121581,0.0229529905,0.0250284414,0.0245256826,0.0238404855,0.0231277533,0.031884058
G5300610053502,53061053502,G5300610053505,53061053505,0.1258286978,0.3861702128,0.3879938203,0.393629124,0.4053678852,0.4070221066,0.4124449339,0.368115942
G5300610053502,53061053502,G5300610053506,53061053506,0.6839382915,0.572999063,0.5705662791,0.5648911021,0.5544093278,0.554433705,0.5479507475,0.5884057971
G5300610053502,53061053502,G5300610053602,53061053602,0,0,0,0,0,0,0,0
G5300610053502,53061053502,G5300610053604,53061053604,0.0000485477,0,0,0,0,0,0,0
G5300610053502,53061053502,G5300610053700,53061053700,0.1782069594,0.0168185662,0.0184869101,0.0164513325,0.0156971044,0.0147037029,0.0164765653,0.0115942029
G53006100536,530610536,G5300610053505,53061053505,0.0046356048,0.0089257103,0.0080325983,0.0074896082,0.0074601304,0.0064805081,0.0079014426,0.005711855
G53006100536,530610536,G5300610053506,53061053506,0,0,0,0,0,0,0,0
G53006100536,530610536,G5300610053602,53061053602,0.6646370574,0.3848266841,0.3898682501,0.3904899135,0.3964562569,0.4614919964,0.3938973648,0.4065934066
G53006100536,530610536,G5300610053603,53061053603,0.0518178957,0.3619363026,0.3553538942,0.3592703293,0.3462535944,0.3107825446,0.375867225,0.2289380576
G53006100536,530610536,G5300610053604,53061053604,0.020210599,0.2427416497,0.2452607519,0.2413092268,0.2479843188,0.2146004327,0.2214093259,0.3532621752
G53006100536,530610536,G5300610053700,53061053700,0.1592008715,0.0015696534,0.0014845055,0.0014409222,0.0018456995,0.0066445183,0.0009246417,0.0054945055
G53006100536,530610536,G5300610053801,53061053801,0.0443576561,0,0,0,0,0,0,0
G53006100536,530610536,G5300610053803,53061053803,0.0551403156,0,0,0,0,0,0,0
G53006100537,530610537,G5300610053506,53061053506,0.0025429107,0,0,0,0,0,0,0
G53006100537,530610537,G5300610053602,53061053602,0.0030279198,0,0,0,0,0,0,0
G53006100537,530610537,G5300610053700,53061053700,0.8696247435,1,1,1,1,1,1,1
G53006100537,530610537,G5300610053801,53061053801,0.124804426,0,0,0,0,0,0,0
G53006100538,530610538,G5300610053801,53061053801,0.7793655461,0.2803497366,0.2864337425,0.2613445378,0.2684956843,0.3450413223,0.2912698413,0.1892265193
G53006100538,530610538,G5300610053802,53061053802,0.0197064129,0.3395412497,0.3293737331,0.3403859887,0.3347812942,0.2915656983,0.3020312116,0.4487732946
G53006100538,530610538,G5300610053803,53061053803,0.200928041,0.3801090138,0.3841925243,0.3982694734,0.3967230214,0.3633929794,0.4066989471,0.362000186
G53006300001,530630001,G5300630014400,53063014400,1,1,1,1,1,1,1,1
G53006300002,530630002,G5300630000200,53063000200,1,1,1,1,1,1,1,1
G53006300003,530630003,G5300630000300,53063000300,1,1,1,1,1,1,1,1
G53006300004,530630004,G5300630000400,53063000400,1,1,1,1,1,1,1,1
G53006300005,530630005,G5300630000500,53063000500,1,1,1,1,1,1,1,1
G53006300006,530630006,G5300630000600,53063000600,1,1,1,1,1,1,1,1
G53006300007,530630007,G5300630000700,53063000700,1,1,1,1,1,1,1,1
G53006300008,530630008,G5300630000800,53063000800,0.9950967828,1,1,1,1,1,1,1
G53006300008,530630008,G5300630010700,53063010700,0.0049032172,0,0,0,0,0,0,0
G53006300009,530630009,G5300630000800,53063000800,0.0000654166,0,0,0,0,0,0,0
G53006300009,530630009,G5300630000900,53063000900,0.822358309,0.878258337,0.8753623188,0.8706766917,0.8705574261,0.8720760234,0.8629943503,0.8998178506
G53006300009,530630009,G5300630001000,53063001000,0.0878987071,0.120722295,0.1236714976,0.128320802,0.1286943509,0.1271929825,0.1370056497,0.0965391621
G53006300009,530630009,G5300630010601,53063010601,0.0896775673,0.001019368,0.0009661836,0.0010025063,0.000748223,0.0007309942,0,0.0036429872
G53006300010,530630010,G5300630001000,53063001000,1,1,1,1,1,1,1,1
G53006300010,530630010,G5300630010601,53063010601,0,0,0,0,0,0,0,0
G53006300011,530630011,G5300630001100,53063001100,1,1,1,1,1,1,1,1
G53006300012,530630012,G5300630001200,53063001200,1,1,1,1,1,1,1,1
G53006300013,530630013,G5300630001300,53063001300,1,1,1,1,1,1,1,1
G53006300014,530630014,G5300630001400,53063001400,1,1,1,1,1,1,1,1
G53006300015,530630015,G5300630001500,53063001500,0.9512047357,0.985128012,0.9846438973,0.9878397711,0.9802314368,0.9782411605,0.9939255885,0.9564068692
G53006300015,530630015,G5300630001800,53063001800,0.0487952643,0.014871988,0.0153561027,0.0121602289,0.0197685632,0.0217588395,0.0060744115,0.0435931308
G53006300016,530630016,G5300630001600,53063001600,1,1,1,1,1,1,1,1
G53006300017,530630017,G5300630014400,53063014400,1,1,1,1,1,1,1,1
G53006300018,530630018,G5300630001600,53063001600,0.272708789,0.1840390879,0.1609003752,0.204712813,0.1522988506,0.1527494908,0.2033057851,0.1130876747
G53006300018,530630018,G5300630001800,53063001800,0.7229042122,0.8159609121,0.8390996248,0.795287187,0.8477011494,0.8472505092,0.7966942149,0.8869123253
G53006300018,530630018,G5300630014400,53063014400,0.0043869987,0,0,0,0,0,0,0
G53006300019,530630019,G5300630001900,53063001900,1,1,1,1,1,1,1,1
G53006300020,530630020,G5300630002000,53063002000,1,1,1,1,1,1,1,1
G53006300021,530630021,G5300630002100,53063002100,0.9962622665,0.9952038369,0.9949832776,0.9951456311,0.9961832061,0.9963963964,0.9928952043,1
G53006300021,530630021,G5300630002300,53063002300,0.0037377335,0.0047961631,0.0050167224,0.0048543689,0.0038167939,0.0036036036,0.0071047957,0
G53006300022,530630022,G5300630003600,53063003600,1,1,1,1,1,1,1,1
G53006300023,530630023,G5300630002300,53063002300,0.9966610943,1,1,1,1,1,1,1
G53006300023,530630023,G5300630002400,53063002400,0.0033389057,0,0,0,0,0,0,0
G53006300024,530630024,G5300630002400,53063002400,1,1,1,1,1,1,1,1
G53006300025,530630025,G5300630001400,53063001400,0.0116776935,0.0026475627,0.0022103518,0.0042598509,0.0030816641,0.0031813362,0.0063131313,0.0016629712
G53006300025,530630025,G5300630001500,53063001500,0.0230767479,0.0024918237,0.0016577639,0.0042598509,0.0019260401,0.001767409,0.0050505051,0.0005543237
G53006300025,530630025,G5300630002500,53063002500,0.9652455586,0.9948606136,0.9961318843,0.9914802982,0.9949922958,0.9950512549,0.9886363636,0.9977827051
G53006300026,530630026,G5300630002600,53063002600,0.9918644701,0.9994033562,0.9995230484,0.9995608121,0.9994975452,0.9994681692,0.999717221,0.9993219701
G53006300026,530630026,G5300630014500,53063014500,0.0081355299,0.0005966438,0.0004769516,0.0004391879,0.0005024548,0.0005318308,0.000282779,0.0006780299
G53006300027,530630027,G5300630002600,53063002600,0.0002092204,0,0,0,0,0,0,0
G53006300027,530630027,G5300630014500,53063014500,0.9997907796,1,1,1,1,1,1,1
G53006300028,530630028,G5300630014500,53063014500,1,1,1,1,1,1,1,1
G53006300029,530630029,G5300630002900,53063002900,1,1,1,1,1,1,1,1
G53006300030,530630030,G5300630003000,53063003000,0.9998080471,1,1,1,1,1,1,1
